address,current_name,glabel,name_layer,aliases,insns,src_location,origin,tier,evidence,action,proposed_name,queued
0x80053584,func_80053584,func_80053584,glabel,,36,src/code6cac_c_mid.c:1477,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,
0x80053614,camera_check_inside_screen_rob_dpos,camera_check_inside_screen_rob_dpos,glabel,,32,src/code6cac.c:130,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=camera_check_inside_screen_rob_dpos confidence=name-unique insn_diff=-3 combined_score=0.04; body at src/code6cac.c:130,RESET,,
0x80053694,camera_helper,func_80053694,named_syms.txt/symbol_addrs.txt alias only,camera_helper_80053694,48,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80053754,move_to_target_step,func_80053754,named_syms.txt/symbol_addrs.txt alias only,move_to_target_step_80053754,466,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,yes
0x80053E9C,move_to_target_step,func_80053E9C,named_syms.txt/symbol_addrs.txt alias only,move_to_target_step_80053E9C,349,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,yes
0x80054410,set_D_800A33F0,func_80054410,named_syms.txt/symbol_addrs.txt alias only,set_D_800A33F0_80054410,3,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; kengo_pattern=efc_ougi_Init_80054410; address_neighborhood=g_local_80054410,KEEP,,
0x8005441C,copy,func_8005441C,named_syms.txt/symbol_addrs.txt alias only,copy_8005441C,6,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=low method=APPLIED-DIFFERENTLY; address_neighborhood=g_local_8005441C,KEEP,,
0x80054434,stub,func_80054434,named_syms.txt/symbol_addrs.txt alias only,stub_80054434,3,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=low method=APPLIED-DIFFERENTLY; address_neighborhood=g_local_80054434,KEEP,,
0x80054440,gte_nct_wrapper,func_80054440,named_syms.txt/symbol_addrs.txt alias only,gte_nct_wrapper_80054440,109,,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-AS-PROPOSED; gte_op=gte_nct_wrapper_80054440; address_neighborhood=g_local_80054440; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence",KEEP,,
0x800545F4,myRobGeneiOpen,myRobGeneiOpen,glabel,,4,src/text1b.c:1590(INCLUDE_ASM),kengo-derived,SUSPECT,"kengo_matches.csv: kengo_name=myRobGeneiOpen confidence=name-unique insn_diff=0 combined_score=0.00; canonical-asm authorized: Data-as-code fragment in text1b.c: 4 lui/ori instructions encoding two GTE-opcode constants (0x4C808080, 0x48808080) into $t0, no jr $ra. Mid-body alabels (D_800545F8/FC/_80054600); body at src/text1b.c:1590(INCLUDE_ASM)",RESET,,
0x80054604,game_StageSetup,func_80054604,named_syms.txt/symbol_addrs.txt alias only,game_StageSetup_80054604,160,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=low method=APPLIED-DIFFERENTLY; address_neighborhood=g_local_80054604; string_adjacent_info=?,KEEP,,yes
0x80054884,cpu_apply_move_input_scaling,func_80054884,named_syms.txt/symbol_addrs.txt alias only,cpu_apply_move_input_scaling_80054884,22,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x800548DC,katinuki_game_setData_800548DC,katinuki_game_setData_800548DC,glabel,katinuki_game_setData_800548DC;ui_stop_selection_800548DC,12,src/code6cac_c2.c:104,misname-flag,SUSPECT,RECORDED CONTRADICTION: named_syms.txt:2505 /* MISNAMED: not katinuki data; gpu_DrawSync(0)+func_8004659C(-1)+snd_StopSelection() */; body at src/code6cac_c2.c:104,RESET,,
0x8005490C,game_StageMain,func_8005490C,named_syms.txt/symbol_addrs.txt alias only,game_StageMain_8005490C,407,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,yes
0x80054F68,md_game_frame_setup,func_80054F68,named_syms.txt/symbol_addrs.txt alias only,md_game_frame_setup_80054F68,29,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80054FDC,snd_helper,func_80054FDC,named_syms.txt/symbol_addrs.txt alias only,snd_helper_80054FDC,40,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x8005507C,get_ptr_D_800EFB0C,func_8005507C,named_syms.txt/symbol_addrs.txt alias only,get_ptr_D_800EFB0C_8005507C,4,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; kengo_pattern=replay_camera_check_stage_8005507C,KEEP,,
0x8005508C,get_ptr_D_80101E1C,func_8005508C,named_syms.txt/symbol_addrs.txt alias only,get_ptr_D_80101E1C_8005508C,4,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; kengo_pattern=replay_camera_check_stage_8005508C,KEEP,,
0x8005509C,psyq_memset,func_8005509C,named_syms.txt/symbol_addrs.txt alias only,practice_menu_clear_field414_8005509C;psyq_memset_8005509C,19,,misname-flag,SUSPECT,"RECORDED CONTRADICTION: named_syms.txt:32 /* MISNAMED: clears 16 bytes at offset 0x414 of g_practice_menu_table per-record (indexed by a0, stride 0x44C) â€” not generic memset */",RESET,,
0x800550E8,cpu_attenuate_character_damage,func_800550E8,named_syms.txt/symbol_addrs.txt alias only,cpu_attenuate_character_damage_800550E8,20,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; sole_caller_path=cpu_get_move_pattern_table_number_helper_800550E8,KEEP,,
0x80055138,single_game_SetStatusUpData,single_game_SetStatusUpData,glabel,,516,src/code6cac.c:141,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=single_game_SetStatusUpData confidence=name-unique insn_diff=40 combined_score=0.00; body at src/code6cac.c:141,RESET,,yes
0x80055948,calc_helper,func_80055948,named_syms.txt/symbol_addrs.txt alias only,calc_helper_80055948,127,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80055B44,set_field0x3B4,func_80055B44,named_syms.txt/symbol_addrs.txt alias only,set_field0x3B4_80055B44,7,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x80055B60,calc_loc_mat_fw_80055B60,calc_loc_mat_fw_80055B60,glabel,,1110,src/text1b.c:1761(INCLUDE_ASM),kengo-derived,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Kengo near-miss batch LOW confidence (Â±10%, 2026-03-30)'; kengo_matches.csv: kengo_name=? confidence=? insn_diff=? combined_score=0; body at src/text1b.c:1761(INCLUDE_ASM)",RESET,,yes
0x80056CB8,calc_helper,func_80056CB8,named_syms.txt/symbol_addrs.txt alias only,calc_helper_80056CB8,204,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,yes
0x80056FE8,ang_hosei_80056FE8,ang_hosei_80056FE8,glabel,ang_hosei_80056FE8;char_disp_offset_80056FE8,43,src/text1b.c:1859,misname-flag,SUSPECT,"tools/rename_funcs.py RENAMES map, KENGO band — 'Kengo near-miss batch LOW confidence (Â±10%, 2026-03-30)'; RECORDED CONTRADICTION: named_syms.txt:2497 /* MISNAMED: not angle correction; character display-offset lookup via D_8009A830/38/40 */; body at src/text1b.c:1859",RESET,,yes
0x80057094,ai_compute_target_direction,func_80057094,named_syms.txt/symbol_addrs.txt alias only,ai_compute_target_direction_80057094,75,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
0x800571C0,func_800571C0,func_800571C0,glabel,,287,src/text1b.c:1918(INCLUDE_ASM),splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,yes
0x8005763C,calc_line_seg_intersect,func_8005763C,named_syms.txt/symbol_addrs.txt alias only,calc_line_seg_intersect_8005763C,292,,naming-analyzer(residual_named),CORROBORATED,"docs/naming/residual_named.csv: manual reverse-engineering, confidence=high — 2D line-seg intersection: all coords sra>>3 (1/8 fixed-pt), dx/dy deltas of 2 segs, mult/div cross-products w/ div0(break7)+overflow(break6) guards, cascade of slti<-0x32 (+/-50) bounds reject, writes ix/iy via ptr args $t8/$t9, returns 1/0",KEEP,,yes
0x80057ACC,coli_find_nearest_edge_hit,func_80057ACC,named_syms.txt/symbol_addrs.txt alias only,coli_find_nearest_edge_hit_80057ACC,127,,naming-analyzer(residual_named),INFERRED,"docs/naming/residual_named.csv: confidence=medium method=manual_re; loops polygons($s6: count+vert-array, 8B entries)->edges; intersects each edge vs actor move-seg via func_8005763C; tracks nearest hit by sqdist (sentinel 0x186A0), records winning poly/edge idx at $s2[0x360/0x361]; returns min dist",KEEP,,yes
0x80057CC8,func_80057CC8,func_80057CC8,glabel,,111,src/text1b.c:1923,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,yes
0x80057E84,coli_check_collision,func_80057E84,named_syms.txt/symbol_addrs.txt alias only,coli_check_collision_80057E84,447,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,yes
0x80058580,calc_helper,func_80058580,named_syms.txt/symbol_addrs.txt alias only,calc_helper_80058580,2991,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,yes
0x8005B43C,obj_helper,func_8005B43C,named_syms.txt/symbol_addrs.txt alias only,obj_helper_8005B43C,52,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; string_adjacent_info=?,KEEP,,
0x8005B50C,get_point_value,get_point_value,glabel,,32,src/code6cac.c:93,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=get_point_value confidence=name-unique insn_diff=-3 combined_score=0.20; body at src/code6cac.c:93,RESET,,
0x8005B58C,title_mv_exec2_wrapper,func_8005B58C,named_syms.txt/symbol_addrs.txt alias only,title_mv_exec2_wrapper_8005B58C,8,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=low method=APPLIED-DIFFERENTLY; address_neighborhood=obj_local_8005B58C,KEEP,,
0x8005B5AC,obj_InitChars,obj_InitChars,glabel,,38,src/code6cac.c:45,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:45",KEEP,,
0x8005B644,GetAllocPacketSize,GetAllocPacketSize,glabel,,26,src/text1a_c.c:1995,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=GetAllocPacketSize confidence=name-unique insn_diff=1 combined_score=0.06; body at src/text1a_c.c:1995,RESET,,
0x8005B6AC,func_8005B6AC,func_8005B6AC,glabel,,20,src/text1a_c.c:2028,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,
0x8005B6FC,func_8005B6FC,func_8005B6FC,glabel,,12,src/text1b.c:2368,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,
0x8005B72C,obj_InitAll,obj_InitAll,glabel,,38,src/code6cac.c:52,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:52",KEEP,,
0x8005B7C4,func_8005B7C4,func_8005B7C4,glabel,,41,src/ings.c:382,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,
0x8005B868,obj_InitPair,obj_InitPair,glabel,,20,src/code6cac.c:48,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:48",KEEP,,
0x8005B8B8,func_8005B8B8,func_8005B8B8,glabel,,53,src/text1b.c:2508,splat-auto,AUTO,splat-generated placeholder; makes no semantic claim,KEEP,,
0x8005B98C,motion_LoadPreCalcData_8005B98C,motion_LoadPreCalcData_8005B98C,glabel,motion_LoadPreCalcData_8005B98C;saFidLoad_pair_8005B98C,14,src/code6cac.c:79,misname-flag,SUSPECT,"RECORDED CONTRADICTION: named_syms.txt:2511 /* MISNAMED: not motion-pre-calc; calls saFidLoad(a0, 8) then saFidLoad(a0, 4) */; body at src/code6cac.c:79",RESET,,
0x8005B9C4,obj_InitTask,obj_InitTask,glabel,,14,src/code6cac.c:47,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:47",KEEP,,
0x8005B9FC,obj_InitTaskCamera,obj_InitTaskCamera,glabel,,28,src/code6cac.c:71,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:71",KEEP,,
0x8005BA6C,obj_ExecTask,obj_ExecTask,glabel,,8,src/code6cac.c:74,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:74",KEEP,,
0x8005BA8C,se_CalcPitchShift,func_8005BA8C,named_syms.txt/symbol_addrs.txt alias only,se_CalcPitchShift_8005BA8C,169,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; sole_caller_path=se_data_set_helper_8005BA8C; address_neighborhood=obj_local_8005BA8C; string_adjacent_info=?,KEEP,,yes
0x8005BD30,se_LoadStreamData,func_8005BD30,named_syms.txt/symbol_addrs.txt alias only,se_LoadStreamData_8005BD30,48,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; sole_caller_path=se_data_set_helper_8005BD30; string_adjacent_info=?,KEEP,,
0x8005BDF0,se_ResetChannels,func_8005BDF0,named_syms.txt/symbol_addrs.txt alias only,se_ResetChannels_8005BDF0,37,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=medium method=APPLIED-DIFFERENTLY; sole_caller_path=se_data_set_helper_8005BDF0; string_adjacent_info=?,KEEP,,
0x8005BE84,mario_getMarioVoiceData_8005BE84,mario_getMarioVoiceData_8005BE84,glabel,mario_getMarioVoiceData_8005BE84;mode_change_to_katinuki_8005BE84,46,src/text1b.c:2610,misname-flag,SUSPECT,RECORDED CONTRADICTION: named_syms.txt:2509 /* MISNAMED: not voice data; calls title_mv_exec2 + md_game_check_change_main_mode_katinuki */; body at src/text1b.c:2610,RESET,,
0x8005BF3C,obj_Reset,obj_Reset,glabel,,15,src/code6cac.c:46,unattributed,INFERRED,"named outside every recorded evidence path (Kengo / PsyQ / renamer map / naming-analyzer CSVs); provenance UNKNOWN — cannot be defended, treat as review-required; introduced by commit 4c7390cc readability: rename 29 func_ functions to semantic names; body at src/code6cac.c:46",KEEP,,
0x8005BF78,spu_helper,func_8005BF78,named_syms.txt/symbol_addrs.txt alias only,spu_helper_8005BF78,63,,naming-analyzer(proposals_resolved),INFERRED,"docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; string_adjacent_info=?; NOTE: name wears a PsyQ-style family prefix but its recorded origin is the naming analyzer, NOT an SDK signature match — the prefix asserts more than the evidence",KEEP,,
0x8005C074,tslglobalmemfree_helper,func_8005C074,named_syms.txt/symbol_addrs.txt alias only,tslglobalmemfree_helper_8005C074,141,,kengo-derived(ps2-only-prefix),SUSPECT,PS2-only symbol family (tsl*/su*/Vu0/Vu1 are Kengo/PS2 engine names); no PS1 basis,RESET,,yes
0x8005C2A8,tslGlobalMemFree_8005C2A8,tslGlobalMemFree_8005C2A8,glabel,,134,src/text1b.c:2457,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=tslGlobalMemFree confidence=name-unique insn_diff=4 combined_score=0.04; body at src/text1b.c:2457,RESET,,yes
0x8005C4C0,saFidLoad,saFidLoad,glabel,,58,src/ings.c:384,kengo-derived,SUSPECT,kengo_matches.csv: kengo_name=saFidLoad confidence=name-unique insn_diff=2 combined_score=0.19; body at src/ings.c:384,RESET,,
0x8005C5A8,tslglobalmemfree_helper,func_8005C5A8,named_syms.txt/symbol_addrs.txt alias only,tslglobalmemfree_helper_8005C5A8,27,,kengo-derived(ps2-only-prefix),SUSPECT,PS2-only symbol family (tsl*/su*/Vu0/Vu1 are Kengo/PS2 engine names); no PS1 basis,RESET,,
0x8005C614,file_helper,func_8005C614,named_syms.txt/symbol_addrs.txt alias only,file_helper_8005C614,15,,naming-analyzer(proposals_resolved),INFERRED,docs/naming/proposals_resolved.csv: confidence=none method=NO-PROPOSAL-NOW-NAMED; ,KEEP,,
